LOC_ID,NAME,ADDRESS,ADDRESS2,MUNI_NAME,PROVINCE,POSTAL_CODE,NOTES,STATUS,PHONE,WEBSITE,REC_ID,PROPERTY_TYPE,LOC_TYPE,FOM_NAME,FOM_TYPE,CREATED_USER,CREATED_DATE,LAST_EDITED_USER,LAST_EDITED_DATE,LOC_CODE,COUNTRY,LOC_ADD_ID,LAT,LONG
RLC10364,South Community Health Centre,"1200 W 73rd Avenue, Unit 220",,Vancouver,BC,V5P 6G5,,Current,,,5373,,Health,,HR,GISSTUD1,20190920230137,RACHELW,20240801180237,SOCHC,Canada,ARLC10364,1209059.9323,469544.22
RLC10367,Whistler Health Care Centre,"4380 Lorimer Rd, Unit 202",,Whistler,BC,V0N 1B4,,Current,,,5376,,Health,,HR,GISSTUD1,20190920230421,RACHELW,20240801180237,WHHCC,Canada,ARLC10367,1217687.2378,571846.3849
RLC10060,University of Victoria - Medical Sciences Building,3800 Finnerty Road,,Victoria,BC,V8P 5C2,,Current,250-721-7211,https://www.uvic.ca/,5110,,Hospital,University of Victoria,HR,,,RACHELW,20240801180237,UVICP,Canada,ARLC10060,1199742.8026,386882.0212
RLC10454,University of Washington,1410 NE Campus Parkway,,Seattle,WA,98195,,Retired,,,5422,,Academic,,,RACHELW,20240124202632,RACHELW,20240801180237,UWASH,United States of America,ARLC10454,1277788.571,300824.6319
RLC10327,"PhenoPath, PLLC","551 N 34th Street, Unit 100",,Seattle,WA,98103,,Current,,,5345,,Health,,HR,GISSTUD1,20190920213009,RACHELW,20240801180237,PHNOP,United States of America,ARLC10327,1274881.4268,299866.8201
RLC10084,Malcolm Knapp Research Forest,14500 Silver Valley Road,,Maple Ridge,BC,V4R 2R3,,Current,,,441-1,UBC (fee simple),Academic,,,,,RACHELW,20240801180237,MKRF,Canada,ARLC10084,1249681.3129,478018.5287
RLC10467,Loon Lake - Walter C. Koerner Forestry Centre,14500 Silver Valley Road,,Maple Ridge,BC,V4R 2R3,,Current,,,5436,UBC (fee simple),Academic,,,RACHELW,20240512033320,RACHELW,20240801180237,LLWFC,Canada,ARLC10467,1248219.0304,482401.9035
RLC10355,Raven Song Community Health Centre,2450 Ontario Street,,Vancouver,BC,V5T 4T7,,Current,,,5365,,Health,,HR,GISSTUD1,20190920223624,RACHELW,20240801180237,RSCHC,Canada,ARLC10355,1210894.124,476223.7832
RLC10357,Richmond Public Health,8100 Granville Ave,,Richmond,BC,V6Y 3T6,,Current,,,5367,,Health,,HR,GISSTUD1,20190920223907,RACHELW,20240801180237,RMPH,Canada,ARLC10357,1209137.4044,464898.8771
RLC10098,Westcott Commons,2388 Western Parkway,,Vancouver,BC,V6T 1W6,,Current,,,5254,UBC (fee simple),Housing,,,,,RACHELW,20240801180237,WESTC,Canada,ARLC10098,1200939.8662,475841.0513
RLC10099,Winslow Commons,2338 Western Parkway,,Vancouver,BC,V6T 2H7,,Current,,,5255,UBC (fee simple),Housing,,,,,RACHELW,20240801180237,WINSC,Canada,ARLC10099,1200897.5275,475909.6244
RLC10100,Glenlloyd Park,5740 Toronto Road,,Vancouver,BC,V6T 2H7,,Current,,,5256,UBC (fee simple),Housing,,,,,RACHELW,20240801180237,GLENP,Canada,ARLC10100,1200964.1709,475946.9929
RLC10045,North Island Hospital Campbell River & District,375 2nd Avenue,,Campbell River,BC,V9W 3V1,,Current,250-286-7100,https://www.islandhealth.ca/our-locations/hospitals-health-centre-locations/north-island-hospital-campbell-river-district,5116,,Hospital,North Island Hospital Campbell River & District,Affiliated Regional Centre,,,RACHELW,20240801180237,NIHCRD,Canada,ARLC10045,1054288.3332,555096.9586
RLC10425,Royal Columbian Hospital - Mental Health Substance Use,330 East Columbia Street,,New Westminster,BC,V3L 3W7,,Current,604-520-4253,,5077,,Hospital,Royal Columbian Hospital,Clinical Academic Campus,NIKT,20210528201619,RACHELW,20240801180237,MNHSU,Canada,ARLC10425,1226576.8944,472876.1993
RLC10061,Vancouver General Hospital - Jim Pattison Pavilion,899 West 12th Avenue,,Vancouver,BC,V5Z 1M9,,Current,604-875-4111,http://www.vch.ca/Locations-Services/result?res_id=644,5011,Leased to UBC,Hospital,Vancouver General/UBC Hospitals,Clinical Academic Campus,,,RACHELW,20240801180237,VGHJPP,Canada,ARLC10061,1209427.7278,475888.8082
RLC10372,Pemberton Health Centre,1403 Portage Road,,Pemberton,BC,V0N 2L0,,Current,(604) 894-6939,,5381,,Health,,Community Educational Facility,RACHELW,20190922052943,RACHELW,20240801180237,PEMHC,Canada,ARLC10372,1227344.4228,594654.255
RLC10370,Lakes District Hospital,"741 Centre Street, PO Box 7500",,Burns Lake,BC,V0J 1E0,,Current,,,5379,,Hospital,,Community Educational Facility,RACHELW,20190923185815,RACHELW,20240801180237,LDH,Canada,ARLC10370,1015558.338,1025891.6094
RLC10366,Mackenzie and District Hospital,"45 Centennial Drive, PO Box 249",,Mackenzie,BC,V0J 2C0,,Current,,,5375,,Hospital,,Community Educational Facility,RACHELW,20190923185940,RACHELW,20240801180237,MDH,Canada,ARLC10366,1183446.355,1152647.6488
RLC10458,Loon Lake - Friends & Alumni Cabin,14500 Silver Valley Road,,Maple Ridge,BC,V4R 2R3,,Current,,,5430,UBC (fee simple),Academic,,,RACHELW,20240509181532,RACHELW,20240801180237,LLFAC,Canada,ARLC10458,1248241.6253,482187.3557
RLC10005,R W Large Memorial Hospital,88 Waglisla Street,,Bella Bella,BC,V0T 1Z0,,Current,250-957-2314,http://www.vch.ca/Locations-Services/result?res_id=1353,5202,,Hospital,Bella Bella,Community Educational Facility,,,RACHELW,20240801180237,RWLMH,Canada,ARLC10005,853628.5157,796661.8307
RLC10006,Bella Coola General Hospital,1025 Elcho Street,,Bella Coola,BC,V0T 1C0,,Current,250-799-5311,http://www.vch.ca/Locations-Services/result?res_id=140,5203,,Hospital,Bella Coola,Community Educational Facility,,,RACHELW,20240801180237,BLCGH,Canada,ARLC10006,948538.8899,818411.0419
RLC10470,St. Paul's Hospital - Davie Building,1033 Burrard Street,,Vancouver,BC,V6E 1M5,,Current,604-682-2344,http://www.providencehealthcare.org/hospitals-residences/st-pauls-hospital/overview,,,Hospital,St. Paul's Hospital,Clinical Academic Campus,RACHELW,20240801221852,RACHELW,20240801221852,SPHDB,Canada,ARLC10470,1208997.7341,478008.4524
RLC10079,Medical Student & Alumni Centre (VGH),2750 Heather Street,,Vancouver,BC,V5Z 4M2,,Current,,,5013,Leased to UBC,Academic,,HR,,,RACHELW,20240801180237,MDSAC,Canada,ARLC10079,1209800.2389,475870.3585
RLC10090,Alex Fraser Research Forest ,795 Campbell Road,,Williams Lake,BC,V2G 5M2,Timber License,Current,,,5248,Licensed to UBC,Academic,,,,,RACHELW,20240801180237,AFRFT,Canada,ARLC10090,1268061.0647,803056.9206
RLC10074,Therapeutics Initiative,"1110 Government Street, Unit 210",,Victoria,BC,V8W 1Y2,,Current,,,5237,Leased to UBC,Academic,,,,,RACHELW,20240801180237,THRPI,Canada,ARLC10074,1195159.1506,382460.7144
RLC10075,John M.S Lecky Boathouse,7277 River Road,,Richmond,BC,V6X 1X5,,Current,,,5238,Leased to UBC,Academic,,,,,RACHELW,20240801180237,JMSLB,Canada,ARLC10075,1208306.7108,466776.4807
RLC10076,Annacis Research Centre (GVSDD),1400 Lindsey Place,,Delta,BC,V3M 6V1,,Current,,,5239,Licensed to UBC,Academic,,,,,RACHELW,20240801180237,ANNRC,Canada,ARLC10076,1221984.2482,465838.2486
RLC10077,Sunset Tower,6450 Inverness Street,,Vancouver,BC,V5W 2C3,,Current,,,5240,Leased to UBC,Academic,,,,,RACHELW,20240801180237,SUNST,Canada,ARLC10077,1212912.5578,472217.1038
RLC10391,Richmond Hospital - North Tower,7000 Westminster Highway,,Richmond,BC,V6X 1A2,2 Faxes: (604) 244-5552 (Medical Administration) or (604) 244-5196 (Health Information Requests),Current,604-278-9711,http://www.vch.ca/Locations-Services/result?res_id=1,5078,,Hospital,Richmond Hospital,Affiliated Regional Centre,,,RACHELW,20240801180237,RHNTW,Canada,ARLC10391,1208283.3914,465595.6311
RLC10446,Vancouver General Hospital - Shipping and Receiving,902 West 10th Avenue,,Vancouver,BC,V5Z 1M9,,Current,,,5416,,Hospital,,Clinical Academic Campus,RACHELW,20220808190237,RACHELW,20240801180237,VGHSR,Canada,ARLC10446,1209491.2946,476002.2033
RLC10432,Remote Work Location - Nova Scotia,Remote Work Location - Nova Scotia,,,NS,B3J 2Y2,Remote,Current,,,5404,<Null>,Administrative,,,RACHELW,20220124192428,RACHELW,20240801180237,WCBNS1,Canada,ARLC10432,5375878.2678,2024964.3316
RLC10434,Remote Work Location - New Brunswick,Remote Work Location - New Brunswick,,,NB,E2L 3X9,Remote,Current,,,5406,<Null>,Administrative,,,RACHELW,20220124190745,RACHELW,20240801180237,WCBNB1,Canada,ARLC10434,5193567.1608,1919542.416
RLC10438,Remote Work Location - Northwest Territories and Nunavut,Remote Work Location - Northwest Territories and Nunavut,,,NT,X1A 2R3,Remote,Current,,,5409,<Null>,Administrative,,,RACHELW,20220121010005,RACHELW,20240801180237,WCBNT1,Canada,ARLC10438,1603386.5665,1990033.6516
RLC10433,Remote Work Location - Yukon,Remote Work Location - Yukon,,,YT,Y1A 5N8,Remote,Current,,,5405,<Null>,Administrative,,,RACHELW,20220121010005,RACHELW,20240801180237,WCBYT1,Canada,ARLC10433,504780.3449,1780406.3662
RLC10431,Remote Work Location - Ontario,Remote Work Location - Ontario,,,ON,M5V 3J1,Remote,Current,,,5403,<Null>,Administrative,,,RACHELW,20220121010005,RACHELW,20240801180237,WCBON1,Canada,ARLC10431,4535809.4499,1059021.428
RLC10455,Asia Pacific Regional Office,"111 Leighton Road, Causeway Bay","Room 1202, 12/F Lee Garden Six",Hong Kong,HK,0000,,Current,,,5418,,Academic,,,RACHELW,20240125175028,RACHELW,20240801180237,GAPRO,Hong Kong,ARLC10455,-6976435.0512,6604729.1476
RLC10468,Malcolm Knapp Research Forest - Administrative Office ,14500 Silver Valley Road,,Maple Ridge,BC,V4R 2R3,,Current,,,5440,UBC (fee simple),Academic,,,RACHELW,20240516213324,RACHELW,20240801180237,MKRFAO,Canada,ARLC10468,1249539.8486,478031.1416
RLC10469,Malcolm Knapp Research Forest - Caretaker House,14500 Silver Valley Road,,Maple Ridge,BC,V4R 2R3,,Current,,,5441,UBC (fee simple),Academic,,,RACHELW,20240516213324,RACHELW,20240801180237,MKRFCH,Canada,ARLC10469,1249528.9577,478015.5863
RLC10452,South Okanagan General Hospital,911 McKinney Road,,Oliver,BC,V0H 1T3,,Current,,https://www.interiorhealth.ca/locations/south-okanagan-general-hospital,5421,,Hospital,,,JULIAZ,20230907160958,RACHELW,20240801180237,SOGH,Canada,ARLC10452,1470839.3389,484574.7291
RLC10450,UBC Dairy Education and Research Centre - Office Building,"6947 Lougheed Highway, Box 202",,Agassiz,BC,V0M 1A0,,Current,,,1920-02,Leased to UBC,Academic,,,RACHELW,20230822025932,RACHELW,20240801180237,DAIRY2,Canada,ARLC10450,1308488.1769,478772.785
RLC10451,UBC Dairy Education and Research Centre - Student Housing,"6947 Lougheed Highway, Box 202",,Agassiz,BC,V0M 1A0,,Current,,,1920-03,Leased to UBC,Academic,,,RACHELW,20230822030036,RACHELW,20240801180237,DAIRY3,Canada,ARLC10451,1308510.3743,478774.5458
RLC10085,UBC Dairy Education and Research Centre,"6947 Lougheed Highway, Box 202",,Agassiz,BC,V0M 1A0,,Current,,,1920,Leased to UBC,Academic,,,,,RACHELW,20240801180237,DAIRY,Canada,ARLC10085,1308442.1941,478769.1943
RLC10462,Loon Lake - Pan Abode,14500 Silver Valley Road,,Maple Ridge,BC,V4R 2R3,,Current,,,5434,UBC (fee simple),Academic,,,RACHELW,20240512033320,RACHELW,20240801180237,LLPAB,Canada,ARLC10462,1248239.1606,482351.0591
RLC10421,Loon Lake - Student Centre & Trevor Linden Gymnasium ,14500 Silver Valley Road,,Maple Ridge,BC,V4R 2R3,,Current,,,441-2,UBC (fee simple),Academic,,,RACHELW,20201110234533,RACHELW,20240801180237,LLSCG,Canada,ARLC10421,1248303.3515,482325.0094
RLC10112,Clinical Academic Campus,2312 Pandosy Street,,Kelowna,BC,V1Y 1T3,,Current,250-980-1310,https://smp.med.ubc.ca/,5083,,Hospital,Kelowna General Hospital,Clinical Academic Campus,,,RACHELW,20240801180237,CLCAC,Canada,ARLC10112,1467149.2464,561144.208
RLC10014,Cowichan District Hospital,3045 Gibbins Road,,Duncan,BC,V9L 1E5,,Current,250-709-3000,https://www.islandhealth.ca/our-locations/spiritual-health-locations/spiritual-care-cowichan-district-hospital,5118,,Hospital,Cowichan District Hospital,Affiliated Regional Centre,,,RACHELW,20240801180237,CDH,Canada,ARLC10014,1167577.2702,421548.0324
RLC10018,Dawson Creek and District Hospital,11100 13th Street,,Dawson Creek,BC,V1G 3W8,,Current,250-782-8501,https://www.northernhealth.ca/locations/hospitals/dawson-creek-and-district-hospital,5121,,Hospital,Dawson Creek & District Hospital,Affiliated Regional Centre,,,RACHELW,20240801180237,DCKDH,Canada,ARLC10018,1360672.2903,1209583.363
RLC10414,GF Strong Rehabilitation Centre - Building,4255 Laurel Street,,Vancouver,BC,V5Z 2G9,,Current,604-734-1313,http://www.vch.ca/Locations-Services/result?res_id=1277,5043,,Health,BC Women's Hospital & Health Centre,HR,RACHELW,20200424211817,RACHELW,20240801180237,GFSRCB,Canada,ARLC10414,1209430.3017,474296.1899
RLC10032,Kelowna General Hospital,2268 Pandosy Street,,Kelowna,BC,V1Y 1T2,,Current,250-862-4000,https://www.interiorhealth.ca/FindUs/_layouts/FindUs/info.aspx?type=Location&loc=Kelowna%20General%20Hospital&svc=&ploc,5082,,Hospital,Kelowna General Hospital,Clinical Academic Campus,,,RACHELW,20240801180237,KGH,Canada,ARLC10032,1467119.473,561195.2481
RLC10065,Kootenay Lake Hospital,3 View Street,,Nelson,BC,V1L 2V1,,Current,250-352-3111,https://www.interiorhealth.ca/FindUs/_layouts/FindUs/info.aspx?type=Location&loc=Kootenay%20Lake%20Hospital,5085,,Hospital,Nelson,Community Educational Facility,,,RACHELW,20240801180237,KLH,Canada,ARLC10065,1630166.4002,536480.4419
RLC10461,Loon Lake - Thunder Inn,14500 Silver Valley Road,,Maple Ridge,BC,V4R 2R3,,Current,,,5433,UBC (fee simple),Academic,,,RACHELW,20240512033320,RACHELW,20240801180237,LLTHI,Canada,ARLC10461,1248236.3301,482321.7765
RLC10386,University of Victoria,"3800 Finnerty Road, PO Box 1700 STN CSC",,Victoria,BC,V8P 5C2,,Current,250-721-7211,https://www.uvic.ca/,5390,,Academic,University of Victoria,HR,RACHELW,20190927184815,RACHELW,20240801180237,UVIC,Canada,ARLC10386,1199181.8848,387011.6673
RLC10436,Remote Work Location - Newfoundland and Labrador,Remote Work Location - Newfoundland and Labrador,,,NL,A1A 3B8,Remote,Current,,,5407,<Null>,Administrative,,,RACHELW,20220124191046,RACHELW,20240801180237,WCBNL1,Canada,ARLC10436,5597034.1787,2903291.7617
RLC10066,Kootenay Boundary Regional Hospital,1200 Hospital Bench,,Trail,BC,V1R 4M1,,Current,250-368-3311,http://www.kbrh.ca/,5084;5417,,Hospital,Trail,Community Educational Facility,,,RACHELW,20241021180447,KBRH,Canada,ARLC10066,1605249.3304,489624.6459
