TREEID,TAXA,COMMON_NAME,TAG,TAGID,LIVE_TREE,DBH,THEIGHT,HEIGHT_LIVETOP,HEIGHT_LIVEBASE,CROWNWIDTH1,CROWNWIDTH2,CANOPYMISSING,CROWN_LIGHTEXP,TEAM,TREE_TYPE,DATE_MEASURE,TREE_ID_YR,NOTES,CREATED_USER,CREATED_DATE,LAST_EDITED_USER,LAST_EDITED_DATE,LAT,LONG,TREE_STATUS,NATIVE_TREE,DBH_HEIGHT,DBHX
,Pseudotsuga menziesii ,Douglas-fir ,y,10612,Live,,,,,,,,,,Coniferous,,,,finnkopf@mail.ubc.ca,20241107002855,finnkopf@mail.ubc.ca,20241107002855,49.259695,-123.254963,,1,,
,Prunus emergiana,Bitter cherry,y,10613,Live,,,,,,,,,,Angiosperm,,,"big gash in trunk, splitting vertically",finnkopf@mail.ubc.ca,20241107003018,finnkopf@mail.ubc.ca,20241107003018,49.259663,-123.254955,,1,,
,Acer macrophyllum ,Big leaf maple ,y,10614,Live,,,,,,,,,,Angiosperm,,,,finnkopf@mail.ubc.ca,20241107003243,finnkopf@mail.ubc.ca,20241107003243,49.25963,-123.254955,,1,,
,Thuja plicata ,western red cedar ,y,10616,Live,,,,,,,,,,Coniferous,,,,finnkopf@mail.ubc.ca,20241107003336,finnkopf@mail.ubc.ca,20241107003336,49.259612,-123.254847,,1,,
,Pseudotsuga menziesii ,douglas-fir ,y,10615,Live,,,,,,,,,,Coniferous,,,,finnkopf@mail.ubc.ca,20241107003424,finnkopf@mail.ubc.ca,20241107003424,49.259595,-123.254911,,1,,
,Thuja plicata ,western red cedar ,y,10667,Live,,,,,,,,,,Coniferous,,,,finnkopf@mail.ubc.ca,20241107003613,finnkopf@mail.ubc.ca,20241107003613,49.259748,-123.254294,,1,,
,Tsuga heterophylla ,western hemlock ,y,10666,Live,,,,,,,,,,Coniferous,,,,finnkopf@mail.ubc.ca,20241107003710,finnkopf@mail.ubc.ca,20241107003710,49.259758,-123.254254,,1,,
,Thuja plicata ,western red cedar ,y,10663,Live,,,,,,,,,,Coniferous,,,,finnkopf@mail.ubc.ca,20241107003803,finnkopf@mail.ubc.ca,20241107003803,49.259782,-123.254149,,1,,
,Thuja plicata ,western red cedar ,y,10664,Live,,,,,,,,,,Coniferous,,,,finnkopf@mail.ubc.ca,20241107003845,finnkopf@mail.ubc.ca,20241107003845,49.259789,-123.254166,,1,,
,Pseudotsuga menziesii ,Douglas-fir ,y,10662,Live,,,,,,,,,,Coniferous,,,,finnkopf@mail.ubc.ca,20241107003931,finnkopf@mail.ubc.ca,20241107003931,49.259814,-123.254107,,1,,
,Thuja plicata ,western red cedar ,y,10661,Live,,,,,,,,,,Coniferous,,,,finnkopf@mail.ubc.ca,20241107004026,finnkopf@mail.ubc.ca,20241107004026,49.25981,-123.254033,,1,,
,Thuja plicata ,western red cedar ,y,10673,Live,,,,,,,,,,Coniferous,,,,finnkopf@mail.ubc.ca,20241107004218,finnkopf@mail.ubc.ca,20241107004218,49.259815,-123.253902,,1,,
,Thuja plicata ,western red cedar ,y,10678,Live,,,,,,,,,,Coniferous,,,,finnkopf@mail.ubc.ca,20241107004503,finnkopf@mail.ubc.ca,20241107004503,49.259782,-123.25388,,1,,
,Pseudotsuga menziesii ,Douglas-fir ,y,10679,Live,,,,,,,,,,Coniferous,,,,finnkopf@mail.ubc.ca,20241107004552,finnkopf@mail.ubc.ca,20241107004552,49.259759,-123.253904,,1,,
,Acer macrophyllum ,Big leaf maple ,y,10677,Live,,,,,,,,,,Angiosperm,,,,finnkopf@mail.ubc.ca,20241107004643,finnkopf@mail.ubc.ca,20241107004643,49.259786,-123.253808,,1,,
,Thuja plicata ,western red cedar ,y,10676,Live,,,,,,,,,,Coniferous,,,,finnkopf@mail.ubc.ca,20241107004735,finnkopf@mail.ubc.ca,20241107004735,49.259812,-123.253772,,1,,
,Thuja plicata,western red cedar ,y,10675,Live,,,,,,,,,,Coniferous,,,,finnkopf@mail.ubc.ca,20241107004849,finnkopf@mail.ubc.ca,20241107004849,49.259825,-123.253785,,1,,
8145,Taxus brevifolia,Pacific yew,y,10705,Live,,,,,,,,,,Coniferous,,,"has plaque, rumored to be old growth ",egan.davis@ubc.ca,20190920223832,finnkopf@mail.ubc.ca,20241107005016,49.259813,-123.253654,,1,,
,Pseudotsuga menziesii ,Douglas-fir ,y,10704,Live,,,,,,,,,,Coniferous,,,,finnkopf@mail.ubc.ca,20241107005103,finnkopf@mail.ubc.ca,20241107005103,49.259831,-123.253665,,1,,
,Acer macrophyllum ,Big leaf maple ,n,,Live,,,,,,,,,,Angiosperm,,,,finnkopf@mail.ubc.ca,20241107005150,finnkopf@mail.ubc.ca,20241107005150,49.259858,-123.253648,,1,,
,Thuja plicata ,western red cedar ,y,10674,Live,,,,,,,,,,Coniferous,,,,finnkopf@mail.ubc.ca,20241107005253,finnkopf@mail.ubc.ca,20241107005253,49.259864,-123.25374,,1,,
5024,Juglans nigra,black walnut,,,Live,,,,,,,,,,Deciduous,,,,PLAN,20190614175841,laura.grant@ubc.ca,20221112205040,49.266043,-123.252199,,0,,
7176,Fraxinus angustifolia 'Raywood',narrow-leaf ash,,,Live,,,,,,,,,,Deciduous,,,,GISSTUD2,20200214231634,laura.grant@ubc.ca,20221112205253,49.257914,-123.235721,,0,,
7177,Fraxinus angustifolia 'Raywood',narrow-leaf ash,,,Live,,,,,,,,,,Deciduous,,,,GISSTUD2,20200214231635,laura.grant@ubc.ca,20221112205322,49.257938,-123.235445,,0,,
7181,Quercus palustris,pin oak,,,Live,,,,,,,,,,Deciduous,,,,GISSTUD2,20200214231708,laura.grant@ubc.ca,20221112205442,49.258333,-123.23535,,0,,
7182,Quercus palustris,pin oak,,,Live,,,,,,,,,,Deciduous,,,,GISSTUD2,20200214231710,laura.grant@ubc.ca,20221112205504,49.258374,-123.235477,,0,,
7191,Quercus palustris,pin oak,,,Live,,,,,,,,,,Deciduous,,,,GISSTUD2,20200214231710,laura.grant@ubc.ca,20221112205523,49.258396,-123.23559,,0,,
8795,Fraxinus angustifolia 'Raywood',narrow-leaf ash,,,Live,,,,,,,,,,Deciduous,,,,GISSTUD2,20200207235249,laura.grant@ubc.ca,20221112205622,49.258289,-123.236007,,0,,
8794,Fraxinus angustifolia 'Raywood',narrow-leaf ash,,,Live,,,,,,,,,,Deciduous,,,,GISSTUD2,20200207235248,laura.grant@ubc.ca,20221112205643,49.258202,-123.236057,,0,,
8789,Fraxinus angustifolia 'Raywood',narrow-leaf ash,,,Live,,,,,,,,,,Deciduous,,,,GISSTUD2,20200207235207,laura.grant@ubc.ca,20221112205759,49.258004,-123.236481,,0,,
8763,Acer platanoides,Norway maple,,,Live,,,,,,,,,,Deciduous,,,,GISSTUD2,20200207234803,laura.grant@ubc.ca,20221112210048,49.258038,-123.238008,,0,,
8762,Pseudotsuga menziesii,Douglas-fir,,,Live,,,,,,,,,,Evergreen,,,,GISSTUD2,20200207234801,laura.grant@ubc.ca,20221112210215,49.25819,-123.23811,,1,,
8761,Pseudotsuga menziesii,Douglas-fir,,,Live,,,,,,,,,,Evergreen,,,,GISSTUD2,20200207234800,laura.grant@ubc.ca,20221112210240,49.258267,-123.238155,,1,,
7512,Acer platanoides,Norway maple,,,Live,,,,,,,,,,Deciduous,,,,GISSTUD1,20200107000500,laura.grant@ubc.ca,20221112210341,49.257861,-123.238201,,0,,
7513,Acer platanoides,Norway maple,,,Live,,,,,,,,,,Deciduous,,,,GISSTUD1,20200107000500,laura.grant@ubc.ca,20221112210412,49.257953,-123.23829,,0,,
7514,Acer platanoides,Norway maple,,,Live,,,,,,,,,,Deciduous,,,,GISSTUD1,20200107000501,laura.grant@ubc.ca,20221112210438,49.258034,-123.238351,,0,,
7515,Acer platanoides,Norway maple,,,Live,,,,,,,,,,Deciduous,,,,GISSTUD1,20200107000502,laura.grant@ubc.ca,20221112210503,49.258088,-123.238423,,0,,
7516,Acer platanoides,Norway maple,,,Live,,,,,,,,,,Deciduous,,,,GISSTUD1,20200107000504,laura.grant@ubc.ca,20221112210530,49.258217,-123.238509,,0,,
7707,Acer platanoides,Norway maple,,,Live,,,,,,,,,,Deciduous,,,,GISSTUD1,20200107000702,laura.grant@ubc.ca,20221112211112,49.258676,-123.238897,,0,,
7708,Acer platanoides,Norway maple,,,Live,,,,,,,,,,Deciduous,,,,GISSTUD1,20200107000703,laura.grant@ubc.ca,20221112211134,49.258763,-123.238977,,0,,
9242,Acer x freemanii,Freeman maple,,,Live,,,,,,,,,,Deciduous,,,,GISSTUD1,20200106235700,laura.grant@ubc.ca,20221115023409,49.254978,-123.241898,,0,,
9243,Acer x freemanii,Freeman maple,,,Live,,,,,,,,,,Deciduous,,,,GISSTUD1,20200106235701,laura.grant@ubc.ca,20221115023646,49.255043,-123.241959,,0,,
9244,Acer x freemanii,Freeman maple,,,Live,,,,,,,,,,Deciduous,,,,GISSTUD1,20200106235702,laura.grant@ubc.ca,20221115023945,49.254829,-123.241778,,0,,
9245,Acer x freemanii,Freeman maple,,,Live,,,,,,,,,,Deciduous,,,,GISSTUD1,20200106235801,laura.grant@ubc.ca,20221115024118,49.254896,-123.241839,,0,,
9246,Acer x freemanii,Freeman maple,,,Live,,,,,,,,,,Deciduous,,,,GISSTUD1,20200106235803,laura.grant@ubc.ca,20221115024402,49.254635,-123.241612,,0,,
9247,Acer x freemanii,Freeman maple,,,Live,,,,,,,,,,Deciduous,,,,GISSTUD1,20200106235804,laura.grant@ubc.ca,20221115024748,49.254576,-123.241555,,0,,
9248,Acer x freemanii,Freeman maple,,,Live,,,,,,,,,,Deciduous,,,,GISSTUD1,20200106235804,laura.grant@ubc.ca,20221115024917,49.254544,-123.241355,,0,,
9249,Acer x freemanii,Freeman maple,,,Live,,,,,,,,,,Deciduous,,,,GISSTUD1,20200106235805,laura.grant@ubc.ca,20221115025106,49.254612,-123.241397,,0,,
9333,Acer x freemanii,Freeman maple,,,Live,,,,,,,,,,Deciduous,,,,GISSTUD1,20200106235805,laura.grant@ubc.ca,20221115025232,49.254676,-123.24146,,0,,
9334,Acer x freemanii,Freeman maple,,,Live,,,,,,,,,,Deciduous,,,,GISSTUD1,20200106235806,laura.grant@ubc.ca,20221115030013,49.254733,-123.241515,,0,,
9335,Acer x freemanii,Freeman maple,,,Live,,,,,,,,,,Deciduous,,,,GISSTUD1,20200106235807,laura.grant@ubc.ca,20221115030139,49.254567,-123.241227,,0,,
9336,Acer x freemanii,Freeman maple,,,Live,,,,,,,,,,Deciduous,,,,GISSTUD1,20200106235807,laura.grant@ubc.ca,20221115030656,49.254627,-123.241287,,0,,
6990,Acer platanoides ,Norway maple ,Y,8225,,,,,,,,,,,,,,,GISSTUD1,20200106232359,PLAN,20200914230848,49.260817,-123.244915,,,,
6991,Acer platanoides ,Norway maple ,Y,8226,,,,,,,,,,,,,,,GISSTUD1,20200106232400,PLAN,20200914225639,49.26074,-123.244857,,,,
6992,Acer platanoides ,Norway maple ,Y,8227,,,,,,,,,,,,,,,GISSTUD1,20200106232401,PLAN,20200914225957,49.260648,-123.244785,,,,
7008,Aesculus hippocastaneum ,Horse chestnut ,Y,3364,,,,,,,,,,,,,,,GISSTUD1,20200106232514,PLAN,20200914230205,49.262039,-123.244768,,,,
7027,Fraxinus oxycarpa 'Raywood',Raywood ash,N,,,,,,,,,,,,,,,,GISSTUD1,20200106232705,PLAN,20200914230743,49.260672,-123.246102,,,,
9113,Thuja plicata 'Zebrina',Western red cedar 'Zebrina',N,,,,,,,,,,,,,,,,GISSTUD1,20200106232851,PLAN,20200914230247,49.260329,-123.245712,,,,
6843,Acer platanoides ,Norway maple ,N,,,,,,,,,,,,,,,,GISSTUD1,20200106232921,PLAN,20200914230258,49.260482,-123.245212,,,,
6812,Chamaecyparis nootkatensis ,Alaskan yellow cedar,N,,,,,,,,,,,,,,,,GISSTUD1,20200106232922,PLAN,20200914225955,49.260459,-123.245273,,,,
8130,Acer platanoides ,Norway maple ,N,,,,,,,,,,,,,,,,GISSTUD1,20200106234456,PLAN,20200914225755,49.261778,-123.241865,,,,
8131,Acer platanoides ,Norway maple ,N,,,,,,,,,,,,,,,,GISSTUD1,20200106234456,PLAN,20200914225722,49.2619,-123.24197,,,,
8133,Acer platanoides ,Norway maple ,N,,,,,,,,,,,,,,,,GISSTUD1,20200106234457,PLAN,20200914230635,49.26201,-123.242065,,,,
2604,Acer platanoides 'Emerald Queen',Norway maple 'Emerald Queen',N,,,,,,,,,,,,,,,,PLAN,20190614175848,PLAN,20200914230710,49.260613,-123.246256,,,,
2605,Acer platanoides 'Emerald Queen',Norway maple 'Emerald Queen',N,,,,,,,,,,,,,,,,PLAN,20190614175848,PLAN,20200914230232,49.260541,-123.246182,,,,
2606,Acer platanoides 'Emerald Queen',Norway maple 'Emerald Queen',N,,,,,,,,,,,,,,,,PLAN,20190614175848,PLAN,20200914225854,49.260482,-123.246105,,,,
,Thuja plicata ,western red cedar ,y,10657,Live,32,24,24,11.1,4.8,5.6,45,1,,Coniferous,,,,finnkopf@mail.ubc.ca,20241106221443,finnkopf@mail.ubc.ca,20241106221443,49.259921,-123.253799,,1,,
,Thuja plicata ,western red cedar ,y,10656,Live,62,28.7,28.7,12.7,11.1,8.2,20,1,,Coniferous,,,,finnkopf@mail.ubc.ca,20241106221638,finnkopf@mail.ubc.ca,20241106221638,49.25994,-123.253835,,1,,
,Thuja plicata ,western red cedar ,y,10655,Live,44,25.3,25.3,8.2,7.8,4,40,1,,Coniferous,,,,finnkopf@mail.ubc.ca,20241106221804,finnkopf@mail.ubc.ca,20241106221914,49.259957,-123.25379,,1,,
,Thuja plicata ,western red cedar ,y,10653,Live,66,29.2,29.2,0.6,7.8,9.6,65,2,,Coniferous,,,trunk rotting from major bark scar,finnkopf@mail.ubc.ca,20241106222135,finnkopf@mail.ubc.ca,20241106222135,49.259991,-123.253783,,1,,
,Thuja plicata ,western red cedar ,y,10652,Live,79,31.3,31.3,2,10.4,9.2,60,2,,Coniferous,,,,finnkopf@mail.ubc.ca,20241106222413,finnkopf@mail.ubc.ca,20241106222413,49.259994,-123.253801,,1,,
,Thuja plicata ,western red cedar ,y,10654,Live,40,28.2,28.2,2,6,5.5,50,1,,Coniferous,,,,finnkopf@mail.ubc.ca,20241106222734,finnkopf@mail.ubc.ca,20241106222734,49.259987,-123.253837,,1,,
,Pseudotsuga menziesii ,Douglas-fir ,y,10668,Live,86,35.3,35.3,2.6,12.8,12.5,40,2,,Coniferous,,,,finnkopf@mail.ubc.ca,20241106223038,finnkopf@mail.ubc.ca,20241106223038,49.259966,-123.253723,,1,,
,Thuja plicata,western red cedar ,y,10639,Live,,,,,,,,,,Coniferous,,,,finnkopf@mail.ubc.ca,20241106223318,finnkopf@mail.ubc.ca,20241106223318,49.259885,-123.254032,,1,,
,Thuja plicata ,western red cedar ,y,10638,Live,,,,,,,,,,Coniferous,,,,finnkopf@mail.ubc.ca,20241106223404,finnkopf@mail.ubc.ca,20241106223414,49.259904,-123.254056,,1,,
8753,Aesculus hippocastaneum ,Horse chestnut ,N,,,,,,,,,,,,,,,,GISSTUD1,20200106231004,PLAN,20200914225708,49.261965,-123.244947,,,,
8754,Acer pseudoplatanus 'atropurpureum',Purple mountain maple,N,,,,,,,,,,,,,,,,GISSTUD1,20200106231005,PLAN,20200914225734,49.261899,-123.245143,,,,
8138,Pseudotsuga menziesii ,Douglas-fir ,N,,,,,,,,,,,,,,,,GISSTUD1,20200106234509,PLAN,20200914225856,49.261883,-123.242083,,,,
8140,Pseudotsuga menziesii ,Douglas-fir,N,,,,,,,,,,,,,,,,GISSTUD1,20200106234510,PLAN,20200914225646,49.261938,-123.242131,,,,
,Thuja plicata ,western red cedar ,y,10636,Live,,,,,,,,,,Coniferous,,,,finnkopf@mail.ubc.ca,20241106223506,finnkopf@mail.ubc.ca,20241106223506,49.259928,-123.25411,,1,,
,Thuja plicata ,western red cedar ,y,10634,Live,,,,,,,,,,Coniferous,,,,finnkopf@mail.ubc.ca,20241106223604,finnkopf@mail.ubc.ca,20241106223604,49.259952,-123.254182,,1,,
,Thuja plicata ,western red cedar ,y,10635,Live,,,,,,,,,,Coniferous,,,,finnkopf@mail.ubc.ca,20241106223700,finnkopf@mail.ubc.ca,20241106223700,49.259968,-123.254174,,1,,
,Thuja plicata ,western red cedar ,y,10601,Live,,,,,,,,,,Coniferous,,,conjoined with neighbor,finnkopf@mail.ubc.ca,20241106223809,finnkopf@mail.ubc.ca,20241106223809,49.259973,-123.254227,,1,,
,Thuja plicata ,western red cedar ,y ,10602,Live,,,,,,,,,,Coniferous,,,conjoined with neighbor ,finnkopf@mail.ubc.ca,20241106223904,finnkopf@mail.ubc.ca,20241106223904,49.259958,-123.254259,,1,,
,Acer macrophyllum,Big leaf maple ,y,10603,Live,,,,,,,,,,Angiosperm,,,,finnkopf@mail.ubc.ca,20241106224002,finnkopf@mail.ubc.ca,20241106224002,49.259935,-123.25431,,1,,
,Thuja plicata ,western red cedar ,y,10629,Live,,,,,,,,,,Coniferous,,,,finnkopf@mail.ubc.ca,20241106224100,finnkopf@mail.ubc.ca,20241106224100,49.259886,-123.254249,,1,,
,Thuja plicata ,western red cedar ,y,10684,Live,77,,,1.8,10,7.2,55,1,,Coniferous,,,,finnkopf@mail.ubc.ca,20241106224613,finnkopf@mail.ubc.ca,20241106224613,49.259672,-123.254303,,1,,
,Thuja plicata ,western red cedar ,y,10703,Live,49,,,,8.7,9.4,25,1,,Coniferous,,,,finnkopf@mail.ubc.ca,20241106224822,finnkopf@mail.ubc.ca,20241106224822,49.259631,-123.254276,,1,,
,Thuja plicata ,western red cedar ,y,10702,Live,22,,,,6.7,8.6,20,1,,Coniferous,,,,finnkopf@mail.ubc.ca,20241106225008,finnkopf@mail.ubc.ca,20241106225008,49.259606,-123.254265,,1,,
,Thuja plicata ,western red cedar ,y,10685,Live,96,,,,10.9,10.1,45,2,,Coniferous,,,,finnkopf@mail.ubc.ca,20241106225155,finnkopf@mail.ubc.ca,20241106225155,49.259631,-123.254351,,1,,
,Pseudotsuga menziesii ,Douglas-fir ,y,10701,Live,48,,,,5.7,4.9,35,1,,Coniferous,,,,finnkopf@mail.ubc.ca,20241106225357,finnkopf@mail.ubc.ca,20241106225357,49.259589,-123.254337,,1,,
,Pseudotsuga menziesii ,Douglas-fir ,y,10717,Live,42,,,,5.5,5.1,40,1,,Coniferous,,,,finnkopf@mail.ubc.ca,20241106225631,finnkopf@mail.ubc.ca,20241106225712,49.25955,-123.25433,,1,,
,Pseudotsuga menziesii ,Douglas-fir ,y,10718,Live,57,,,,3.5,4.8,90,1,,Coniferous,,,,finnkopf@mail.ubc.ca,20241106225818,finnkopf@mail.ubc.ca,20241106225818,49.259526,-123.254323,,1,,
,Pseudotsuga menziesii ,Douglas-fir ,y,10700,Live,62,,,,9.9,4.6,65,5,,Coniferous,,,,finnkopf@mail.ubc.ca,20241106230000,finnkopf@mail.ubc.ca,20241106230000,49.259558,-123.254374,,1,,
,Pseudotsuga menziesii ,Douglas-fir ,yumm,,Live,56,,,,10.1,4.5,70,3,,Coniferous,,,,finnkopf@mail.ubc.ca,20241106230320,finnkopf@mail.ubc.ca,20241106230320,49.259577,-123.254377,,1,,
,Pseudotsuga menziesii ,Douglas-fir ,y ,10719,Live,34,,,,5.1,3.6,90,2,,Coniferous,,,,finnkopf@mail.ubc.ca,20241106230542,finnkopf@mail.ubc.ca,20241106230542,49.259551,-123.2544,,1,,
,Pseudotsuga menziesii ,Douglas-fir ,y,10720,Live,50,,,,9.2,10.9,35,2,,Coniferous,,,,finnkopf@mail.ubc.ca,20241106230926,finnkopf@mail.ubc.ca,20241106230926,49.259531,-123.254435,,1,,
,Thuja plicata ,western red cedar ,n,,Live,95,,,0.8,12.5,14.1,5,3,,Coniferous,,,,finnkopf@mail.ubc.ca,20241106231230,finnkopf@mail.ubc.ca,20241106231241,49.259589,-123.254463,,1,,
,Pseudotsuga menziesii ,Douglas-fir ,y,10628,Live,,,,,,,,,,Coniferous,,,,finnkopf@mail.ubc.ca,20241106231408,finnkopf@mail.ubc.ca,20241106231408,49.259868,-123.254293,,1,,
,Thuja plicata ,western red cedar ,n,,Live,,,,,,,,,,Coniferous,,,,finnkopf@mail.ubc.ca,20241106231535,finnkopf@mail.ubc.ca,20241106231535,49.25988,-123.254208,,1,,
,Thuja plicata ,western red cedar ,y,10630,Live,,,,,,,,,,Coniferous,,,,finnkopf@mail.ubc.ca,20241106231619,finnkopf@mail.ubc.ca,20241106231619,49.259908,-123.254219,,1,,
,Thuja plicata ,western red cedar ,y,10626,Live,,,,,,,,,,Coniferous,,,,finnkopf@mail.ubc.ca,20241106231733,finnkopf@mail.ubc.ca,20241106231733,49.259863,-123.254358,,1,,
,Thuja plicata ,western red cedar ,n,,Live,,,,,,,,,,Coniferous,,,"fell over, growing horizontally ",finnkopf@mail.ubc.ca,20241106231826,finnkopf@mail.ubc.ca,20241106231826,49.259868,-123.254342,,1,,
,Acer macrophyllum ,Big leaf maple ,y,10604,Live,,,,,,,,,,Angiosperm,,,many stems growing from big root plate,finnkopf@mail.ubc.ca,20241106231930,finnkopf@mail.ubc.ca,20241106231930,49.259888,-123.254392,,1,,
,Thuja plicata ,western red cedar ,y,10605,Live,,,,,,,,,,Coniferous,,,,finnkopf@mail.ubc.ca,20241106232030,finnkopf@mail.ubc.ca,20241106232030,49.259894,-123.254447,,1,,
,Pseudotsuga menziesii ,Douglas-fir ,y,10625,Live,,,,,,,,,,Coniferous,,,,finnkopf@mail.ubc.ca,20241106232117,finnkopf@mail.ubc.ca,20241106232117,49.259841,-123.25456,,1,,
,Pseudotsuga menziesii ,Douglas-fir ,y,10606,Live,,,,,,,,,,Coniferous,,,,finnkopf@mail.ubc.ca,20241106232156,finnkopf@mail.ubc.ca,20241106232156,49.259851,-123.254624,,1,,
,Fraxinus,Ash sp.,n,,Live,,,,,,,,,,Angiosperm,,,,finnkopf@mail.ubc.ca,20241106232238,finnkopf@mail.ubc.ca,20241106232238,49.259843,-123.254626,,0,,
,Pseudotsuga menziesii ,Douglas-fir ,y,10624,Live,,,,,,,,,,Coniferous,,,,finnkopf@mail.ubc.ca,20241106232343,finnkopf@mail.ubc.ca,20241106232343,49.259796,-123.254592,,1,,
,Pseudotsuga menziesii ,Douglas-fir ,y,10607,Live,,,,,,,,,,Coniferous,,,,finnkopf@mail.ubc.ca,20241106232422,finnkopf@mail.ubc.ca,20241106232422,49.259811,-123.254629,,1,,
,Acer macrophyllum ,Big leaf maple ,y,10623,Live,,,,,,,,,,Angiosperm,,,,finnkopf@mail.ubc.ca,20241106232525,finnkopf@mail.ubc.ca,20241106232525,49.259801,-123.254641,,1,,
,Pseudotsuga menziesii ,douglas-fir ,y,10622,Live,,,,,,,,,,Coniferous,,,,finnkopf@mail.ubc.ca,20241106232610,finnkopf@mail.ubc.ca,20241106232610,49.259797,-123.254646,,1,,
11791,Acer circinatum,vine maple,,,Live,,,,,,,,,,Deciduous,,,,laura.grant@ubc.ca,20220825172544,laura.grant@ubc.ca,20220825172544,49.260622,-123.250154,,1,,
11794,Pinus nigra,black pine,,,Live,,,,,,,,,,Evergreen,,,,laura.grant@ubc.ca,20220831200513,laura.grant@ubc.ca,20220831200513,49.264358,-123.252813,,0,,
11801,Magnolia stellata,star magnolia,,,Live,,,,,,,,,,Deciduous,,,,laura.grant@ubc.ca,20220824175901,laura.grant@ubc.ca,20220824175901,49.266595,-123.252603,,0,,
11802,Carpinus betulus ,European hornbeam ,N,,,,,,,,,,,,,,,,finnkopf@mail.ubc.ca,20220830192915,finnkopf@mail.ubc.ca,20220830192915,49.271008,-123.251406,,,,
7734,Acer platanoides,Norway maple,,,Live,,,,,,,,,,Deciduous,,,,GISSTUD1,20200107000757,laura.grant@ubc.ca,20221113003444,49.259203,-123.239623,,0,,
4176,Prunus serrulata "kanzan",Japanese cherry,N,,Live,68,9.35,9.35,1.14,12.4,9.7,10,4,4,Deciduous,20190301,,,PLAN,20190614175919,laura.grant@ubc.ca,20220831201210,49.264745,-123.254295,Removed as of 08/2022,0,,
7736,Acer platanoides,Norway maple,,,Live,,,,,,,,,,Deciduous,,,,GISSTUD1,20200107000802,laura.grant@ubc.ca,20221113003509,49.259349,-123.239746,,0,,
7735,Acer platanoides,Norway maple,,,Live,,,,,,,,,,Deciduous,,,,GISSTUD1,20200107000953,laura.grant@ubc.ca,20221113003604,49.259751,-123.239824,,0,,
7819,Acer platanoides,Norway maple,,,Live,,,,,,,,,,Deciduous,,,,GISSTUD1,20200107000842,laura.grant@ubc.ca,20221113004201,49.259858,-123.2402,,0,,
7820,Acer platanoides,Norway maple,,,Live,,,,,,,,,,Deciduous,,,,GISSTUD1,20200107000842,laura.grant@ubc.ca,20221113004223,49.259964,-123.240294,,0,,
7821,Acer platanoides,Norway maple,,,Live,,,,,,,,,,Deciduous,,,,GISSTUD1,20200107000846,laura.grant@ubc.ca,20221113004249,49.260036,-123.240345,,0,,
7826,Acer platanoides,Norway maple,,,Live,,,,,,,,,,Deciduous,,,,GISSTUD1,20200107000944,laura.grant@ubc.ca,20221113004311,49.259046,-123.239208,,0,,
7827,Acer platanoides,Norway maple,,,Live,,,,,,,,,,Deciduous,,,,GISSTUD1,20200107000945,laura.grant@ubc.ca,20221113004342,49.259125,-123.239288,,0,,
7828,Acer platanoides,Norway maple,,,Live,,,,,,,,,,Deciduous,,,,GISSTUD1,20200107000946,laura.grant@ubc.ca,20221113004407,49.259214,-123.239361,,0,,
7829,Acer platanoides,Norway maple,,,Live,,,,,,,,,,Deciduous,,,,GISSTUD1,20200107000946,laura.grant@ubc.ca,20221113004432,49.259306,-123.239444,,0,,
7830,Acer platanoides,Norway maple,,,Live,,,,,,,,,,Deciduous,,,,GISSTUD1,20200107000948,laura.grant@ubc.ca,20221113004456,49.259387,-123.239518,,0,,
7831,Acer platanoides,Norway maple,,,Live,,,,,,,,,,Deciduous,,,,GISSTUD1,20200107000949,laura.grant@ubc.ca,20221113004531,49.259483,-123.239594,,0,,
7832,Acer platanoides,Norway maple,,,Live,,,,,,,,,,Deciduous,,,,GISSTUD1,20200107000950,laura.grant@ubc.ca,20221113004603,49.259572,-123.239673,,0,,
7833,Acer platanoides,Norway maple,,,Live,,,,,,,,,,Deciduous,,,,GISSTUD1,20200107000950,laura.grant@ubc.ca,20221113004627,49.259552,-123.239742,,0,,
4538,Chamaecyparis pisifera 'Squarrosa',,,,,,,,,,,,,,,,,,PLAN,20190614175837,laura.grant@ubc.ca,20220831204338,49.264822,-123.255569,,,,
2838,Chamecyparis pisifera 'Squarrosa',,Y,4837,Live,72,18.94,18.94,1.89,11.27,15.4,5,5,4,,20190301,,,PLAN,20190614175913,laura.grant@ubc.ca,20220831204352,49.264788,-123.255551,,,,
7834,Acer platanoides,Norway maple,,,Live,,,,,,,,,,Deciduous,,,,GISSTUD1,20200107000952,laura.grant@ubc.ca,20221113004652,49.259669,-123.239756,,0,,
7835,Acer platanoides,Norway maple,,,Live,,,,,,,,,,Deciduous,,,,GISSTUD1,20200107000954,laura.grant@ubc.ca,20221113004715,49.259831,-123.239912,,0,,
11435,Acer circinatum,vine maple,,,Live,,,,,,,,,,Deciduous,,,,laura.grant@ubc.ca,20220831211534,laura.grant@ubc.ca,20220831211534,49.264884,-123.254922,,1,,
11439,Ilex aquifolium ,English holly ,N,,,,,,,,,,,,,,,,finnkopf@mail.ubc.ca,20220830192915,finnkopf@mail.ubc.ca,20220830192915,49.270737,-123.248806,,,,
11817,Acer circinatum,vine maple,,,Live,,,,,,,,,,Deciduous,,,,laura.grant@ubc.ca,20220824163430,laura.grant@ubc.ca,20220824163430,49.263678,-123.250294,,1,,
