ADD_UID,UNIT_DESIGNATOR,UNIT_NUMBER_PREFIX,UNIT_NUMBER,UNIT_NUMBER_SUFFIX,SITE_NAME,SUPER_FULL_SITE_DESCRIPTOR,CIVIC_NUMBER,CIVIC_NUMBER_SUFFIX,STREET_NAME,STREET_TYPE,IS_STREET_TYPE_PREFIX,STREET_DIRECTION,IS_STREET_DIRECTION_PREFIX,LOCALITY,LOCALITY_DESCRIPTOR,POSTAL_CODE,PROVINCE_CODE,STATUS,IS_OFFICIAL_ADDRESS,IS_PRIMARY,BLDG_UID,ADDRESS_DESCRIPTOR,SITE_POINT_DESCRIPTOR,FOOTPRINT_DESCRIPTOR,FOOTPRINT_ID,IS_NON_CIVIC_ADDRESS,NARRITIVE_LOCATION,IS_MAILING_ADDRESS,MAIL_PROVIDER,IS_ANNUNCIATOR,NUM_OF_UNITS,NEIGHBOURHOOD,ADDRESS_NOTES,CREATED_USER,CREATED_DATE,LAST_EDITED_USER,LAST_EDITED_DATE,PARENT_UID,FULL_ADDRESS,LAT,LONG
VAD11110,Building,,1,,UBC Botanical Garden Nursery - Workshop,UBC Botanical Garden Nursery,3929,,Wesbrook,Mall,0,,0,Vancouver,Municipality,V6T 1W5,BC,Current,1,1,VBL10195,CampusBuilding,FrontDoor,Building,VBL10195,0,,0,,0,,Academic,,,,RACHELW,20200618184803,,"3929 Wesbrook Mall, Building 1",-123.234587,49.249554
VAD11120,Building,,5,,UBC Farm - Plant Science Field Building,UBC Farm,3461,,Ross,Drive,0,,0,Vancouver,Municipality,V6T 1W5,BC,Current,1,1,VBL10245,CampusBuilding,FrontDoor,Building,VBL10245,0,,0,,0,0,Academic,,,,RACHELW,20200618184803,VAD11105,"3461 Ross Drive, Building 5",-123.238061,49.250803
VAD11122,Building,,1,,UBC Botanical Garden - Shop/Gatehouse Entrance,UBC Botanical Garden,6804,,Marine,Drive,0,SW,1,Vancouver,Municipality,V6T 1Z4,BC,Current,1,1,VBL10419,CampusBuilding,FrontDoor,Building,VBL10419,0,,0,,0,0,Academic,,,,RACHELW,20200618184803,VAD11140,"6804 SW Marine Drive, Building 1",-123.250617,49.254056
VAD11133,Building,,4,,UBC Farm - Botany Greenhouse 2,UBC Farm,3461,,Ross,Drive,0,,0,Vancouver,Municipality,V6T 1W5,BC,Current,1,1,VBL10012,CampusBuilding,FrontDoor,Building,VBL10012,0,,0,,0,,Academic,,,,RACHELW,20200618184803,VAD11105,"3461 Ross Drive, Building 4",-123.239144,49.251074
VAD11135,Building,,2,,UBC Farm - Greenhouse,UBC Farm,3461,,Ross,Drive,0,,0,Vancouver,Municipality,V6T 1W5,BC,Current,1,1,VBL10015,CampusBuilding,FrontDoor,Building,VBL10015,0,,0,,0,,Academic,,,,RACHELW,20200618184803,VAD11105,"3461 Ross Drive, Building 2",-123.239714,49.251432
VAD11136,Building,,1,,UBC Farm - Forestry Field House,UBC Farm,3461,,Ross,Drive,0,,0,Vancouver,Municipality,V6T 1W5,BC,Current,1,1,VBL10014,CampusBuilding,Rooftop,Building,VBL10014,0,,0,,0,,Academic,,,,RACHELW,20200618184803,VAD11105,"3461 Ross Drive, Building 1",-123.240146,49.251561
VAD11150,Building,,3,,Walter H. Gage Residence - East Tower,Walter H. Gage Residence,5959,,Student Union,Boulevard,0,,0,Vancouver,Municipality,V6T 1K2,BC,Current,1,1,VBL10393,CampusBuilding,Rooftop,Building,VBC10018,0,,0,,0,366,Academic,,,,RACHELW,20200618184803,VAD10613,"5959 Student Union Boulevard, Building 3",-123.249149,49.269642
VAD11151,Building,,4,,Walter H. Gage Residence - North Tower,Walter H. Gage Residence,5959,,Student Union,Boulevard,0,,0,Vancouver,Municipality,V6T 1K2,BC,Current,1,1,VBL10394,CampusBuilding,Rooftop,Building,VBC10018,0,,0,,0,366,Academic,,,,RACHELW,20200618184803,VAD10613,"5959 Student Union Boulevard, Building 4",-123.250044,49.269838
VAD11152,Building,,2,,Walter H. Gage Residence - South Tower,Walter H. Gage Residence,5959,,Student Union,Boulevard,0,,0,Vancouver,Municipality,V6T 1K2,BC,Current,1,1,VBL10395,CampusBuilding,Rooftop,Building,VBC10018,0,,0,,0,366,Academic,,,,RACHELW,20200618184803,VAD10613,"5959 Student Union Boulevard, Building 2",-123.249708,49.269193
VAD11154,House,,1,,Ponderosa Commons West - Maple House,Ponderosa Commons West -- Ponderosa Commons,6488,,University,Boulevard,0,,0,Vancouver,Municipality,V6T 1Z4,BC,Current,1,0,VBL10310,IndoorArea,Rooftop,IndoorArea,PNCW03,0,,0,,0,336,Academic,,,,RACHELW,20200618184803,VAD10168,"6488 University Boulevard, Unit 1",-123.255426,49.263543
VAD11155,House,,2,,Ponderosa Commons West - Arbutus House,Ponderosa Commons West -- Ponderosa Commons,6488,,University,Boulevard,0,,0,Vancouver,Municipality,V6T 1Z4,BC,Current,1,0,VBL10310,IndoorArea,Rooftop,IndoorArea,PNCW04,0,,0,,0,336,Academic,,,,RACHELW,20200618184803,VAD10168,"6488 University Boulevard, Unit 2",-123.255954,49.263242
VAD11156,House,,1,,Ponderosa Commons North - Cedar House,Ponderosa Commons North -- Ponderosa Commons,2075,,West,Mall,0,,0,Vancouver,Municipality,V6T 1Z2,BC,Current,1,0,VBL10312,IndoorArea,Rooftop,IndoorArea,PNCN05,0,,0,,0,175,Academic,,,,RACHELW,20200618184803,VAD10169,"2075 West Mall, Unit 1",-123.256259,49.264267
VAD11157,Building,,1,,Marine Drive Residence - 1 Simon K.Y. Lee HKU-UBC House,Marine Drive Residence,2205,,Lower,Mall,0,,0,Vancouver,Municipality,V6T 1Z4,BC,Current,1,1,VBL10319,CampusBuilding,FrontDoor,Building,VBL10319,0,,0,,1,624,Academic,,,,RACHELW,20200618184803,VAD10605,"2205 Lower Mall, Building 1",-123.255753,49.261893
VAD11158,Building,,6,,Marine Drive Residence - 6,Marine Drive Residence,2205,,Lower,Mall,0,,0,Vancouver,Municipality,V6T 1Z4,BC,Current,1,1,VBL10218,CampusBuilding,FrontDoor,Building,VBL10218,0,,0,,1,624,Academic,,,,RACHELW,20200618184803,VAD10605,"2205 Lower Mall, Building 6",-123.255416,49.261227
VAD11171,Building,,14,,Vanier Pump Station,Place Vanier Residence,1935,,Lower,Mall,0,,0,Vancouver,Municipality,V6T 1X1,BC,Current,1,1,VBL10416,CampusBuilding,FrontDoor,Building,VBL10416,0,,0,,,0,Academic,,RACHELW,20190916181247,RACHELW,20200618184803,VAD10604,"1935 Lower Mall, Building 14",-123.26023,49.264831
VAD11172,Building,,1,,Cecil Green Squash Court,Cecil Green Park House,6251,,Cecil Green Park,Road,0,,0,Vancouver,Municipality,V6T 1Z1,BC,Current,1,1,VBL10418,CampusBuilding,FrontDoor,Building,VBL10418,0,,0,,,0,Academic,,RACHELW,20190916181700,RACHELW,20200618184803,VAD10850,"6251 Cecil Green Park Road, Building 1",-123.257058,49.271357
VAD11173,Building,,28,,TRIUMF - IAMI,TRIUMF,4004,,Wesbrook,Mall,0,,0,Vancouver,Municipality,V6T 2A3,BC,Pending,1,1,VBL10425,OtherBuilding,FrontDoor,Building,VBL10425,0,,0,,,0,Academic,,RACHELW,20191003182320,RACHELW,20200618184803,VAD10741,"4004 Wesbrook Mall, Building 28",-123.228494,49.2467
VAD11190,Building,,1,,UBC Tennis Centre,,6160,,Thunderbird,Boulevard,0,,0,Vancouver,Municipality,V6T 1Z3,BC,Current,1,0,VBL10090,CampusBuilding,FrontDoor,IndoorArea,VBL10090,0,,0,,0,,Academic,,carmen.rida@ubc.ca,20200312000403,RACHELW,20200618184803,VAD11118,"6160 Thunderbird Boulevard, Building 1",-123.244891,49.26006
VAD11196,Building,,1,,The Conservatory - Townhouses,The Conservatory,5608,,Berton,Avenue,0,,0,Vancouver,Municipality,,BC,Pending,1,0,VBL10428,NeighbourhoodBldg,FrontDoor,Building,VBL10428,0,,0,,,,Wesbrook Place,,RACHELW,20200422222032,RACHELW,20200618184803,VAD11191,"5608 Berton Avenue, Building 1",-123.23216,49.25601
VAD10961,,,,,Acadia Park Residence - Yalta Place (5615),Acadia Park Residence - Yalta Place -- Acadia Park & Fairview Crescent Residence,5615,,Yalta,Place,0,,0,Vancouver,Municipality,V6T 1L7,BC,Current,1,0,VBL10438,Residential,FrontDoor,IndoorArea,,0,,0,CampusMail,,1,Academic,,,,RACHELW,20200721213423,VAD10987,5615 Yalta Place,-123.238076,49.264355
VAD10968,,,,,Acadia Park Residence - Yalta Place (5611),Acadia Park Residence - Yalta Place -- Acadia Park & Fairview Crescent Residence,5611,,Yalta,Place,0,,0,Vancouver,Municipality,V6T 1L7,BC,Current,1,0,VBL10438,Residential,FrontDoor,IndoorArea,,0,,0,CampusMail,,1,Academic,,,,RACHELW,20200721213408,VAD10987,5611 Yalta Place,-123.237975,49.264404
VAD10969,,,,,Acadia Park Residence - Yalta Place (5647),Acadia Park Residence - Yalta Place -- Acadia Park & Fairview Crescent Residence,5647,,Yalta,Place,0,,0,Vancouver,Municipality,V6T 1L7,BC,Current,1,0,VBL10438,Residential,FrontDoor,IndoorArea,,0,,0,CampusMail,,1,Academic,,,,RACHELW,20200721213602,VAD10987,5647 Yalta Place,-123.238927,49.264019
VAD10970,,,,,Acadia Park Residence - Yalta Place (5652),Acadia Park Residence - Yalta Place -- Acadia Park & Fairview Crescent Residence,5652,,Yalta,Place,0,,0,Vancouver,Municipality,V6T 2C2,BC,Current,1,0,VBL10438,Residential,FrontDoor,IndoorArea,,0,,0,CampusMail,,1,Academic,,,,RACHELW,20200721213620,VAD10987,5652 Yalta Place,-123.23895,49.263749
VAD10973,,,,,Acadia Park Residence - Yalta Place (5654),Acadia Park Residence - Yalta Place -- Acadia Park & Fairview Crescent Residence,5654,,Yalta,Place,0,,0,Vancouver,Municipality,V6T 2C2,BC,Current,1,0,VBL10438,Residential,FrontDoor,IndoorArea,,0,,0,CampusMail,,1,Academic,,,,RACHELW,20200721213633,VAD10987,5654 Yalta Place,-123.239051,49.263708
VAD10974,,,,,Acadia Park Residence - Yalta Place (5623),Acadia Park Residence - Yalta Place -- Acadia Park & Fairview Crescent Residence,5623,,Yalta,Place,0,,0,Vancouver,Municipality,V6T 1L7,BC,Current,1,0,VBL10438,Residential,FrontDoor,IndoorArea,,0,,0,CampusMail,,1,Academic,,,,RACHELW,20200721213449,VAD10987,5623 Yalta Place,-123.238291,49.264232
VAD10981,,,,,Acadia Park Residence - Yalta Place (5610),Acadia Park Residence - Yalta Place -- Acadia Park & Fairview Crescent Residence,5610,,Yalta,Place,0,,0,Vancouver,Municipality,V6T 2C2,BC,Current,1,0,VBL10438,Residential,FrontDoor,IndoorArea,,0,,0,CampusMail,,1,Academic,,,,RACHELW,20200721213404,VAD10987,5610 Yalta Place,-123.237859,49.26412
VAD10984,,,,,Acadia Park Residence - Tennis Crescent (2660),Acadia Park Residence - Tennis Crescent -- Acadia Park & Fairview Crescent Residence,2660,,Tennis,Crescent,0,,0,Vancouver,Municipality,V6T 2E1,BC,Current,1,0,VBL10436,Residential,FrontDoor,IndoorArea,,0,,0,CampusMail,,1,Academic,,,,RACHELW,20200721212808,VAD10574,2660 Tennis Crescent,-123.237361,49.263141
VAD10985,,,,,Acadia Park Residence - Yalta Place (5646),Acadia Park Residence - Yalta Place -- Acadia Park & Fairview Crescent Residence,5646,,Yalta,Place,0,,0,Vancouver,Municipality,V6T 2C2,BC,Current,1,0,VBL10438,Residential,FrontDoor,IndoorArea,,0,,0,CampusMail,,1,Academic,,,,RACHELW,20200721213558,VAD10987,5646 Yalta Place,-123.238781,49.263799
VAD10987,,,,,Acadia Park Residence - Yalta Place (5502),Acadia Park Residence - Yalta Place -- Acadia Park & Fairview Crescent Residence,5502,,Yalta,Place,0,,0,Vancouver,Municipality,V6T 2C2,BC,Current,1,0,VBL10438,Residential,FrontDoor,IndoorArea,,0,,0,CampusMail,,1,Academic,,,,RACHELW,20200721213250,VAD10987,5502 Yalta Place,-123.237171,49.264341
VAD10988,,,,,Acadia Park Residence - Yalta Place (5602),Acadia Park Residence - Yalta Place -- Acadia Park & Fairview Crescent Residence,5602,,Yalta,Place,0,,0,Vancouver,Municipality,V6T 2C2,BC,Current,1,0,VBL10438,Residential,FrontDoor,IndoorArea,,0,,0,CampusMail,,1,Academic,,,,RACHELW,20200721213327,VAD10987,5602 Yalta Place,-123.237575,49.264327
VAD10994,,,,,Acadia Park Residence - Tennis Crescent (2649),Acadia Park Residence - Tennis Crescent -- Acadia Park & Fairview Crescent Residence,2649,,Tennis,Crescent,0,,0,Vancouver,Municipality,V6T 2C1,BC,Current,1,0,VBL10436,Residential,FrontDoor,IndoorArea,,0,,0,CampusMail,,1,Academic,,,,RACHELW,20200721212736,VAD10574,2649 Tennis Crescent,-123.237711,49.263344
VAD10995,,,,,Acadia Park Residence - Yalta Place,Acadia Park & Fairview Crescent Residence,5501,,Yalta,Place,0,,0,Vancouver,Municipality,V6T 1L7,BC,Current,1,1,VBL10438,CampusBuilding,FrontDoor,Building,VBL10438,0,,0,CampusMail,,1,Academic,,,,RACHELW,20200721213013,VAD11160,5501 Yalta Place,-123.23752,49.264491
VAD10996,,,,,Acadia Park Residence - Yalta Place (5607),Acadia Park Residence - Yalta Place -- Acadia Park & Fairview Crescent Residence,5607,,Yalta,Place,0,,0,Vancouver,Municipality,V6T 1L7,BC,Current,1,0,VBL10438,Residential,FrontDoor,IndoorArea,,0,,0,CampusMail,,1,Academic,,,,RACHELW,20200721213352,VAD10987,5607 Yalta Place,-123.237851,49.264417
VAD10998,,,,,Acadia Park Residence - Yalta Place (5609),Acadia Park Residence - Yalta Place -- Acadia Park & Fairview Crescent Residence,5609,,Yalta,Place,0,,0,Vancouver,Municipality,V6T 1L7,BC,Current,1,0,VBL10438,Residential,FrontDoor,IndoorArea,,0,,0,CampusMail,,1,Academic,,,,RACHELW,20200721213400,VAD10987,5609 Yalta Place,-123.237906,49.264413
VAD11008,,,,,Acadia Park Residence - Yalta Place (5508),Acadia Park Residence - Yalta Place -- Acadia Park & Fairview Crescent Residence,5508,,Yalta,Place,0,,0,Vancouver,Municipality,V6T 2C2,BC,Current,1,0,VBL10438,Residential,FrontDoor,IndoorArea,,0,,0,CampusMail,,1,Academic,,,,RACHELW,20200721213306,VAD10987,5508 Yalta Place,-123.237405,49.264259
VAD11010,,,,,Acadia Park Residence - Yalta Place (5616),Acadia Park Residence - Yalta Place -- Acadia Park & Fairview Crescent Residence,5616,,Yalta,Place,0,,0,Vancouver,Municipality,V6T 2C2,BC,Current,1,0,VBL10438,Residential,FrontDoor,IndoorArea,,0,,0,CampusMail,,1,Academic,,,,RACHELW,20200721213428,VAD10987,5616 Yalta Place,-123.237984,49.26403
VAD11011,,,,,Acadia Park Residence - Yalta Place (5625),Acadia Park Residence - Yalta Place -- Acadia Park & Fairview Crescent Residence,5625,,Yalta,Place,0,,0,Vancouver,Municipality,V6T 1L7,BC,Current,1,0,VBL10438,Residential,FrontDoor,IndoorArea,,0,,0,CampusMail,,1,Academic,,,,RACHELW,20200721213453,VAD10987,5625 Yalta Place,-123.238355,49.264199
VAD11017,,,,,Acadia Park Residence - Yalta Place (5642),Acadia Park Residence - Yalta Place -- Acadia Park & Fairview Crescent Residence,5642,,Yalta,Place,0,,0,Vancouver,Municipality,V6T 2C2,BC,Current,1,0,VBL10438,Residential,FrontDoor,IndoorArea,,0,,0,CampusMail,,1,Academic,,,,RACHELW,20200721213541,VAD10987,5642 Yalta Place,-123.238758,49.263903
VAD11019,,,,,Acadia Park Residence - Tennis Crescent (2651),Acadia Park Residence - Tennis Crescent -- Acadia Park & Fairview Crescent Residence,2651,,Tennis,Crescent,0,,0,Vancouver,Municipality,V6T 2C1,BC,Current,1,0,VBL10436,Residential,FrontDoor,IndoorArea,,0,,0,CampusMail,,1,Academic,,,,RACHELW,20200721212742,VAD10574,2651 Tennis Crescent,-123.237657,49.263321
VAD11184,,,,,Fairview Crescent Residence (Unit 19A),Fairview Crescent Residence - Building 2 -- Acadia Park & Fairview Crescent Residence,2673,A,Fairview,Crescent,0,,0,Vancouver,Municipality,V6T 2B8,BC,Current,1,0,VBL10198,Residential,FrontDoor,IndoorArea,VBC10030,0,,0,CampusMail,,1,Academic,,NIKT,20200127171207,RACHELW,20200721214733,VAD11161,2673A Fairview Crescent,-123.239747,49.263333
VAD11186,,,,,Fairview Crescent Residence (Unit 22A),Fairview Crescent Residence - Building 2 -- Acadia Park & Fairview Crescent Residence,2649,A,Fairview,Crescent,0,,0,Vancouver,Municipality,V6T 2B8,BC,Current,1,0,VBL10198,Residential,FrontDoor,IndoorArea,VBC10030,0,,0,CampusMail,,1,Academic,,NIKT,20200127171207,RACHELW,20200721214735,VAD11161,2649A Fairview Crescent,-123.24023,49.263147
VAD11182,,,,,Fairview Crescent Residence (Unit 14A),Fairview Crescent Residence - Building 2 -- Acadia Park & Fairview Crescent Residence,2721,A,Fairview,Crescent,0,,0,Vancouver,Municipality,V6T 2B8,BC,Current,1,0,VBL10198,Residential,FrontDoor,IndoorArea,VBC10030,0,,0,CampusMail,,1,Academic,,NIKT,20200127171207,RACHELW,20200721214729,VAD11161,2721A Fairview Crescent,-123.239438,49.262851
VAD11185,,,,,Fairview Crescent Residence (Unit 16A),Fairview Crescent Residence - Building 2 -- Acadia Park & Fairview Crescent Residence,2689,A,Fairview,Crescent,0,,0,Vancouver,Municipality,V6T 2B8,BC,Current,1,0,VBL10198,Residential,FrontDoor,IndoorArea,VBC10030,0,,0,CampusMail,,1,Academic,,NIKT,20200127171207,RACHELW,20200721214731,VAD11161,2689A Fairview Crescent,-123.23947,49.263176
VAD10498,,,,,Acadia Park Residence - Yalta Place (5649),Acadia Park Residence - Yalta Place -- Acadia Park & Fairview Crescent Residence,5649,,Yalta,Place,0,,0,Vancouver,Municipality,V6T 1L7,BC,Current,1,0,VBL10438,Residential,FrontDoor,IndoorArea,,0,,0,CampusMail,,1,Academic,,,,RACHELW,20200721213613,VAD10987,5649 Yalta Place,-123.238986,49.264004
VAD10500,,,,,Acadia Park Residence - Yalta Place (5621),Acadia Park Residence - Yalta Place -- Acadia Park & Fairview Crescent Residence,5621,,Yalta,Place,0,,0,Vancouver,Municipality,V6T 1L7,BC,Current,1,0,VBL10438,Residential,FrontDoor,IndoorArea,,0,,0,CampusMail,,1,Academic,,,,RACHELW,20200721213446,VAD10987,5621 Yalta Place,-123.238341,49.264307
VAD10508,,,,,Acadia Park Residence - Tennis Crescent (2659),Acadia Park Residence - Tennis Crescent -- Acadia Park & Fairview Crescent Residence,2659,,Tennis,Crescent,0,,0,Vancouver,Municipality,V6T 2C1,BC,Current,1,0,VBL10436,Residential,FrontDoor,IndoorArea,,0,,0,CampusMail,,1,Academic,,,,RACHELW,20200721212803,VAD10574,2659 Tennis Crescent,-123.237572,49.263068
VAD10509,,,,,Acadia Park Residence - Yalta Place (5618),Acadia Park Residence - Yalta Place -- Acadia Park & Fairview Crescent Residence,5618,,Yalta,Place,0,,0,Vancouver,Municipality,V6T 2C2,BC,Current,1,0,VBL10438,Residential,FrontDoor,IndoorArea,,0,,0,CampusMail,,1,Academic,,,,RACHELW,20200721213438,VAD10987,5618 Yalta Place,-123.238029,49.263959
VAD10571,,,,,Acadia Park Residence - Tennis Crescent (2662),Acadia Park Residence - Tennis Crescent -- Acadia Park & Fairview Crescent Residence,2662,,Tennis,Crescent,0,,0,Vancouver,Municipality,V6T 2E1,BC,Current,1,0,VBL10436,Residential,FrontDoor,IndoorArea,,0,,0,CampusMail,,1,Academic,,,,RACHELW,20200721212814,VAD10574,2662 Tennis Crescent,-123.23733,49.263106
VAD10575,,,,,Acadia Park Residence - Yalta Place (5640),Acadia Park Residence - Yalta Place -- Acadia Park & Fairview Crescent Residence,5640,,Yalta,Place,0,,0,Vancouver,Municipality,V6T 2C2,BC,Current,1,0,VBL10438,Residential,FrontDoor,IndoorArea,,0,,0,CampusMail,,1,Academic,,,,RACHELW,20200721213533,VAD10987,5640 Yalta Place,-123.238653,49.263973
VAD10577,,,,,Acadia Park Residence - Yalta Place (5506),Acadia Park Residence - Yalta Place -- Acadia Park & Fairview Crescent Residence,5506,,Yalta,Place,0,,0,Vancouver,Municipality,V6T 2C2,BC,Current,1,0,VBL10438,Residential,FrontDoor,IndoorArea,,0,,0,CampusMail,,1,Academic,,,,RACHELW,20200721213303,VAD10987,5506 Yalta Place,-123.237344,49.264325
VAD10578,,,,,Acadia Park Residence - Yalta Place (5641),Acadia Park Residence - Yalta Place -- Acadia Park & Fairview Crescent Residence,5641,,Yalta,Place,0,,0,Vancouver,Municipality,V6T 1L7,BC,Current,1,0,VBL10438,Residential,FrontDoor,IndoorArea,,0,,0,CampusMail,,1,Academic,,,,RACHELW,20200721213537,VAD10987,5641 Yalta Place,-123.238792,49.26409
VAD10583,,,,,Acadia Park Residence - Yalta Place (5614),Acadia Park Residence - Yalta Place -- Acadia Park & Fairview Crescent Residence,5614,,Yalta,Place,0,,0,Vancouver,Municipality,V6T 2C2,BC,Current,1,0,VBL10438,Residential,FrontDoor,IndoorArea,,0,,0,CampusMail,,1,Academic,,,,RACHELW,20200721213419,VAD10987,5614 Yalta Place,-123.237938,49.264058
VAD10593,,,,,Acadia Park Residence - Yalta Place (5633),Acadia Park Residence - Yalta Place -- Acadia Park & Fairview Crescent Residence,5633,,Yalta,Place,0,,0,Vancouver,Municipality,V6T 1L7,BC,Current,1,0,VBL10438,Residential,FrontDoor,IndoorArea,,0,,0,CampusMail,,1,Academic,,,,RACHELW,20200721213509,VAD10987,5633 Yalta Place,-123.238561,49.264143
VAD10682,,,,,Acadia Park Residence - Yalta Place (5603),Acadia Park Residence - Yalta Place -- Acadia Park & Fairview Crescent Residence,5603,,Yalta,Place,0,,0,Vancouver,Municipality,V6T 1L7,BC,Current,1,0,VBL10438,Residential,FrontDoor,IndoorArea,,0,,0,CampusMail,,1,Academic,,,,RACHELW,20200721213331,VAD10987,5603 Yalta Place,-123.237735,49.264436
VAD10699,,,,,Acadia Park Residence - Tennis Crescent (2658),Acadia Park Residence - Tennis Crescent -- Acadia Park & Fairview Crescent Residence,2658,,Tennis,Crescent,0,,0,Vancouver,Municipality,V6T 2E1,BC,Current,1,0,VBL10436,Residential,FrontDoor,IndoorArea,,0,,0,CampusMail,,1,Academic,,,,RACHELW,20200721212800,VAD10574,2658 Tennis Crescent,-123.237356,49.263186
VAD10704,,,,,Acadia Park Residence - Yalta Place (5619),Acadia Park Residence - Yalta Place -- Acadia Park & Fairview Crescent Residence,5619,,Yalta,Place,0,,0,Vancouver,Municipality,V6T 1L7,BC,Current,1,0,VBL10438,Residential,FrontDoor,IndoorArea,,0,,0,CampusMail,,1,Academic,,,,RACHELW,20200721213441,VAD10987,5619 Yalta Place,-123.238176,49.264312
VAD10707,,,,,Acadia Park Residence - Tennis Crescent (2657),Acadia Park Residence - Tennis Crescent -- Acadia Park & Fairview Crescent Residence,2657,,Tennis,Crescent,0,,0,Vancouver,Municipality,V6T 2C1,BC,Current,1,0,VBL10436,Residential,FrontDoor,IndoorArea,,0,,0,CampusMail,,1,Academic,,,,RACHELW,20200721212758,VAD10574,2657 Tennis Crescent,-123.237674,49.263111
VAD10718,,,,,Acadia Park Residence - Yalta Place (5636),Acadia Park Residence - Yalta Place -- Acadia Park & Fairview Crescent Residence,5636,,Yalta,Place,0,,0,Vancouver,Municipality,V6T 2C2,BC,Current,1,0,VBL10438,Residential,FrontDoor,IndoorArea,,0,,0,CampusMail,,1,Academic,,,,RACHELW,20200721213517,VAD10987,5636 Yalta Place,-123.23839,49.263992
VAD10720,,,,,Acadia Park Residence - Yalta Place (5650),Acadia Park Residence - Yalta Place -- Acadia Park & Fairview Crescent Residence,5650,,Yalta,Place,0,,0,Vancouver,Municipality,V6T 2C2,BC,Current,1,0,VBL10438,Residential,FrontDoor,IndoorArea,,0,,0,CampusMail,,1,Academic,,,,RACHELW,20200721213616,VAD10987,5650 Yalta Place,-123.238889,49.263763
VAD10723,,,,,Acadia Park Residence - Tennis Crescent (2654),Acadia Park Residence - Tennis Crescent -- Acadia Park & Fairview Crescent Residence,2654,,Tennis,Crescent,0,,0,Vancouver,Municipality,V6T 2E1,BC,Current,1,0,VBL10436,Residential,FrontDoor,IndoorArea,,0,,0,CampusMail,,1,Academic,,,,RACHELW,20200721212752,VAD10574,2654 Tennis Crescent,-123.237395,49.263263
VAD10728,,,,,Acadia Park Residence - Yalta Place (5604),Acadia Park Residence - Yalta Place -- Acadia Park & Fairview Crescent Residence,5604,,Yalta,Place,0,,0,Vancouver,Municipality,V6T 2C2,BC,Current,1,0,VBL10438,Residential,FrontDoor,IndoorArea,,0,,0,CampusMail,,1,Academic,,,,RACHELW,20200721213335,VAD10987,5604 Yalta Place,-123.237737,49.264297
VAD10729,,,,,Acadia Park Residence - Yalta Place (5635),Acadia Park Residence - Yalta Place -- Acadia Park & Fairview Crescent Residence,5635,,Yalta,Place,0,,0,Vancouver,Municipality,V6T 1L7,BC,Current,1,0,VBL10438,Residential,FrontDoor,IndoorArea,,0,,0,CampusMail,,1,Academic,,,,RACHELW,20200721213513,VAD10987,5635 Yalta Place,-123.238612,49.264131
VAD10730,,,,,Acadia Park Residence - Yalta Place (5605),Acadia Park Residence - Yalta Place -- Acadia Park & Fairview Crescent Residence,5605,,Yalta,Place,0,,0,Vancouver,Municipality,V6T 1L7,BC,Current,1,0,VBL10438,Residential,FrontDoor,IndoorArea,,0,,0,CampusMail,,1,Academic,,,,RACHELW,20200721213340,VAD10987,5605 Yalta Place,-123.237789,49.264428
VAD10735,,,,,Acadia Park Residence - Yalta Place (5608),Acadia Park Residence - Yalta Place -- Acadia Park & Fairview Crescent Residence,5608,,Yalta,Place,0,,0,Vancouver,Municipality,V6T 2C2,BC,Current,1,0,VBL10438,Residential,FrontDoor,IndoorArea,,0,,0,CampusMail,,1,Academic,,,,RACHELW,20200721213357,VAD10987,5608 Yalta Place,-123.237736,49.264131
VAD10746,,,,,Acadia Park Residence - Yalta Place (5631),Acadia Park Residence - Yalta Place -- Acadia Park & Fairview Crescent Residence,5631,,Yalta,Place,0,,0,Vancouver,Municipality,V6T 1L7,BC,Current,1,0,VBL10438,Residential,FrontDoor,IndoorArea,,0,,0,CampusMail,,1,Academic,,,,RACHELW,20200721213506,VAD10987,5631 Yalta Place,-123.238494,49.264158
